what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1780031987108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1780031990636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780031990984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780031997061
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780031999797
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780032001368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1780032011987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1780032012797
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780032013030
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780032013475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780032017485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780032018575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032022387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032067324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032067394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032068612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780032090642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032098951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032134110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032134151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032135154
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1780032144003
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780032144162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032152156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032218841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1780032219487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780032219929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780032220293
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780032225846
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780032226242
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780032227068
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780032230366
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780032233184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032236925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032238426
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1780032242204
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780032242474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032246146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032259380
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780032263581
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780032263802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1780032276696
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780032277970
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780032278186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780032282754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780032287322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780032290178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780032293442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032295270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032298068
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780032299923
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780032300251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1780032306996
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780032307862
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780032308116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780032311484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780032312012
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780032314257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032316064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032323818
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780032327145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780032327810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032331649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032334080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780032336811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780032338725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780032338973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780032339125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780032339318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780032339470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780032339634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780032339790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780032339970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780032340140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780032340350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780032340530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032344367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032352319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032352366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032353451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780032355248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780032356269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780032359529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780032367316
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780032370263
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780032371504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032371981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032374203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032374825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032411177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032411250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032413919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032417280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032480244
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1780032481942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032485999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032492569
error,log,,,"The Nios II ELF executable does not exist. Please verify that the project amdai built successfully.",1780032492632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032492664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032493648
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1780032494804
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780032501312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032504404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032505372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032507083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032510269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032512888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032513252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032515254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032518852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032526733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032535832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032538120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032539083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032540833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032576095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032607906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032608578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032611074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032627187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032635294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032639558
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1780032653146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032653758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032653990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032656026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032661110
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1780032661139
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780032667289
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1780032667832
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1780032667844
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1780032672865
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780032718906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780032749540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033204876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033204932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033206141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033298450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033334103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780033399515
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780033401850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033403717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033404644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033405342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033406549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033410564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033425071
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780033585110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1780033590137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780033591892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780033595054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780033595308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780033595498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780033595777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780033596166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780033596479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780033596859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780033597270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780033597590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780033599171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780033599639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780033601116
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780033606153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033622086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033622552
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1780033622558
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1780033628608
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1780033628655
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780033634820
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/e/SOC_DOAN/sha/software/amdai/amdai.elf] return code: 8",1780033636308
error,log,,,"Downloading ELF Process failed",1780033636308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033636351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033637545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033640406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033646120
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780033652045
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1780033652655
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1780033657264
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780033663433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033687845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033688451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033688701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033731062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033731410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033732349
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780033732416
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780033734738
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780033736342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033741899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033746710
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780033748168
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1780033748809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033751566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033752041
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780033752480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.activateEditor",1780033753915
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1780033754343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780033757994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033774194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033774792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033778089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033784212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780033785140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780033785910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780033786490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780033786906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780033787285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780033787748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1780033788236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780033796933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780033797399
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1780033813138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033815372
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780033817068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033817676
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1780033817689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033818641
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1780033828562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780033829909
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780033835213
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780033885705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780034076035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780034186850
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780034194832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780034210487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780034228392
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780034228423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780034232172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780034235050
