what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780024800243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780024806108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780024806996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780024808064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780024808964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780024826564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780024830804
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780024833523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780024837380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780024840281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780024840647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780024841723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780024845013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780024853703
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780024854465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780024860805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025258555
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780025258999
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780025268178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025272685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025278076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025280646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025301183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025309266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025315617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025315796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025318193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025327456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025334128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025334282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025336091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025341839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025344748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025345008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025412457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025415848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025541273
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780025541743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1780025543016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780025543535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780025544047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025546522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025596084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025597039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025958214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1780025958810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780025959635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780025960054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025961504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025962034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780025963713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026214863
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780026218386
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780026220819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026248371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026249064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026249217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026250032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026250411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026487529
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780026489687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026492991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026493322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026495092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026497296
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1780026523025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026526995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026527708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026529184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026530058
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780026530883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026532184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026532804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026534562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026536911
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1780026538531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1780026541131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026541927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026542734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026543621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026544646
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780026545193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026547789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026555191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026556703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026557338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026559320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026579388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026590432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026592006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026594858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026595607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026595922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026597283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026600477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026607630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026608266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026612802
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780026618931
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1780026619444
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780026626632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026649361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026649873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026656402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026708268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026708523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026990951
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780026991286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1780026991590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1780026992057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780026992436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027014132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027014853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027015493
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780027020959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1780027023070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027023517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027255561
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780027255816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1780027257109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780027257757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780027258334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027269473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027293967
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780027294692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027297385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027297890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027298489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027299080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027303171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027310635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027310991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027315415
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780027321204
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1780027321690
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780027328873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027365549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027373580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027373780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027379498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027381223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027388515
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1780027390196
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780027391150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1780027393042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780027393531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027409594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027676841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027677053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027681653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027681806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027687808
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1780027688200
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780027688674
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1780027689921
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1780027689928
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1780027689930
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1780027690934
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1780027690934
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1780027690934
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1780027690934
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1780027690934
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1780027690934
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1780027690934
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1780027690934
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1780027690934
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1780027690939
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1780027690942
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1780027690942
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1780027690946
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1780027690950
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1780027690950
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1780027690950
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1780027690950
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1780027690954
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1780027690954
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1780027690954
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1780027690959
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1780027690959
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1780027690959
